# Version 1.00
#
freq[Hz]	re:Trc2_S12	im:Trc2_S12	re:Trc3_S21	im:Trc3_S21	re:Trc4_S22	im:Trc4_S22	re:Trc5_S11	im:Trc5_S11	
4.559000000000000E+008	-3.981132060289383E-003	-1.408534590154886E-003	-4.014811478555203E-003	-1.390632125549018E-003	-6.559683680534363E-001	7.009004354476929E-001	-1.499812901020050E-001	9.419253468513489E-001	
4.563333333333333E+008	-4.016078542917967E-003	-1.426705741323531E-003	-4.019104875624180E-003	-1.370099023915827E-003	-6.531697511672974E-001	7.036032080650330E-001	-1.449907124042511E-001	9.425368309020996E-001	
4.567666666666667E+008	-4.067059140652418E-003	-1.344172400422394E-003	-3.997714258730412E-003	-1.379171269945800E-003	-6.503277420997620E-001	7.059504389762878E-001	-1.396978646516800E-001	9.431938529014587E-001	
4.572000000000000E+008	-4.103482700884342E-003	-1.325741759501398E-003	-4.071756266057491E-003	-1.351641491055489E-003	-6.475691795349121E-001	7.084481120109558E-001	-1.349993795156479E-001	9.437037706375122E-001	
4.576333333333333E+008	-4.099462646991015E-003	-1.342487987130880E-003	-4.072582349181175E-003	-1.296589849516749E-003	-6.445264816284180E-001	7.108154296875000E-001	-1.298915892839432E-001	9.442936182022095E-001	
4.580666666666667E+008	-4.163624718785286E-003	-1.322391210123897E-003	-4.116111900657415E-003	-1.332380925305188E-003	-6.417825818061829E-001	7.132636308670044E-001	-1.249892488121986E-001	9.446121454238892E-001	
4.585000000000000E+008	-4.176658112555742E-003	-1.317130518145859E-003	-4.180730786174536E-003	-1.348985242657363E-003	-6.388943791389465E-001	7.158847451210022E-001	-1.197034120559692E-001	9.454866647720337E-001	
4.589333333333333E+008	-4.208201542496681E-003	-1.305961050093174E-003	-4.168358631432056E-003	-1.312210573814809E-003	-6.358934640884399E-001	7.183378934860230E-001	-1.146147772669792E-001	9.456099867820740E-001	
4.593666666666667E+008	-4.246779251843691E-003	-1.316773588769138E-003	-4.204607568681240E-003	-1.253149239346385E-003	-6.330496072769165E-001	7.206184864044190E-001	-1.094016060233116E-001	9.460166692733765E-001	
4.598000000000000E+008	-4.304375499486923E-003	-1.282024546526372E-003	-4.291104152798653E-003	-1.291749766096473E-003	-6.301806569099426E-001	7.231951355934143E-001	-1.043787598609924E-001	9.463757872581482E-001	
4.602333333333333E+008	-4.310154821723700E-003	-1.255035051144660E-003	-4.301041364669800E-003	-1.262615434825420E-003	-6.271817088127136E-001	7.257307767868042E-001	-9.927155077457428E-002	9.467349052429199E-001	
4.606666666666667E+008	-4.352650605142117E-003	-1.294490182772279E-003	-4.288997966796160E-003	-1.264132326468825E-003	-6.242846250534058E-001	7.281634211540222E-001	-9.421583265066147E-002	9.474065899848938E-001	
4.611000000000000E+008	-4.352866206318140E-003	-1.250196830369532E-003	-4.380495753139257E-003	-1.318012597039342E-003	-6.213772892951965E-001	7.308155298233032E-001	-8.895251899957657E-002	9.477130174636841E-001	
4.615333333333333E+008	-4.407281987369061E-003	-1.278783776797354E-003	-4.416292533278465E-003	-1.247891457751393E-003	-6.184582114219666E-001	7.330731749534607E-001	-8.415766060352325E-002	9.477900266647339E-001	
4.619666666666667E+008	-4.418861120939255E-003	-1.207486377097666E-003	-4.460942931473255E-003	-1.221621525473893E-003	-6.152896285057068E-001	7.354319095611572E-001	-7.883012294769287E-002	9.478978514671326E-001	
4.624000000000000E+008	-4.463493358343840E-003	-1.213382114656270E-003	-4.475744906812906E-003	-1.284567057155073E-003	-6.124321818351746E-001	7.377802729606628E-001	-7.357194274663925E-002	9.483793377876282E-001	
4.628333333333333E+008	-4.570390563458204E-003	-1.183220534585416E-003	-4.513710737228394E-003	-1.189177506603301E-003	-6.092646121978760E-001	7.404721379280090E-001	-6.831975281238556E-002	9.483120441436768E-001	
4.632666666666667E+008	-4.547405522316694E-003	-1.213937415741384E-003	-4.621878731995821E-003	-1.226389314979315E-003	-6.063420772552490E-001	7.428783774375916E-001	-6.314937025308609E-002	9.489074349403381E-001	
4.637000000000000E+008	-4.603611305356026E-003	-1.190797542221844E-003	-4.601120948791504E-003	-1.178897335194051E-003	-6.033170223236084E-001	7.453528046607971E-001	-5.807850882411003E-002	9.486583471298218E-001	
4.641333333333333E+008	-4.631557036191225E-003	-1.109237084165216E-003	-4.632050637155771E-003	-1.196869881823659E-003	-6.003052592277527E-001	7.476735711097717E-001	-5.273726582527161E-002	9.490025043487549E-001	
4.645666666666667E+008	-4.734802059829235E-003	-1.164997695013881E-003	-4.663943313062191E-003	-1.128806849010289E-003	-5.970385074615479E-001	7.503997683525085E-001	-4.722740501165390E-002	9.492165446281433E-001	
4.650000000000000E+008	-4.753134679049254E-003	-1.116845873184502E-003	-4.716622643172741E-003	-1.139564905315638E-003	-5.939077734947205E-001	7.525739669799805E-001	-4.189865291118622E-002	9.491497278213501E-001	
4.654333333333333E+008	-4.732298664748669E-003	-1.119900494813919E-003	-4.691772162914276E-003	-1.091985614039004E-003	-5.909934639930725E-001	7.552661299705505E-001	-3.664995357394218E-002	9.496054053306580E-001	
4.658666666666667E+008	-4.782336764037609E-003	-1.064817188307643E-003	-4.759955219924450E-003	-1.026061363518238E-003	-5.876917243003845E-001	7.576879858970642E-001	-3.139382228255272E-002	9.494694471359253E-001	
4.663000000000000E+008	-4.802427254617214E-003	-1.023550867103040E-003	-4.816189873963594E-003	-1.016055699437857E-003	-5.844933390617371E-001	7.599434852600098E-001	-2.627218887209892E-002	9.497542977333069E-001	
4.667333333333333E+008	-4.845689516514540E-003	-1.033711596392095E-003	-4.800569266080856E-003	-1.001294702291489E-003	-5.816367268562317E-001	7.622667551040649E-001	-2.102440223097801E-002	9.498060345649719E-001	
4.671666666666666E+008	-4.846346564590931E-003	-1.032360829412937E-003	-4.877325147390366E-003	-1.008396386168897E-003	-5.783367156982422E-001	7.647184133529663E-001	-1.564488559961319E-002	9.497033953666687E-001	
4.676000000000000E+008	-4.930862691253424E-003	-1.040222472511232E-003	-4.787728656083345E-003	-9.958763839676976E-004	-5.752480030059815E-001	7.672145366668701E-001	-1.054757647216320E-002	9.497132897377014E-001	
4.680333333333333E+008	-4.975663963705301E-003	-1.012068940326572E-003	-4.904788453131914E-003	-9.900931036099792E-004	-5.720179677009583E-001	7.694137692451477E-001	-5.063008051365614E-003	9.498057365417481E-001	
4.684666666666666E+008	-4.926059395074844E-003	-1.022471697069705E-003	-4.981892183423042E-003	-9.880048455670476E-004	-5.689491629600525E-001	7.718662619590759E-001	1.269161439267919E-004	9.497456550598145E-001	
4.689000000000000E+008	-5.008422769606113E-003	-1.004165271297097E-003	-4.956116434186697E-003	-1.003028708510101E-003	-5.658313632011414E-001	7.739171385765076E-001	5.416783969849348E-003	9.494532346725464E-001	
4.693333333333333E+008	-5.016724113374949E-003	-8.824586984701455E-004	-5.014607217162848E-003	-9.374492219649255E-004	-5.626012682914734E-001	7.762473225593567E-001	1.069215591996908E-002	9.496559500694275E-001	
4.697666666666666E+008	-5.054053850471973E-003	-9.574805735610426E-004	-5.071810912340879E-003	-9.416617685928941E-004	-5.596533417701721E-001	7.787451744079590E-001	1.586063206195831E-002	9.493034482002258E-001	
4.702000000000000E+008	-5.100207868963480E-003	-9.891097433865070E-004	-5.117125343531370E-003	-9.676084155216813E-004	-5.564301013946533E-001	7.808416485786438E-001	2.129618078470230E-002	9.492804408073425E-001	
4.706333333333333E+008	-5.124881863594055E-003	-9.337846422567964E-004	-5.128277931362391E-003	-9.067924111150205E-004	-5.532727837562561E-001	7.829878926277161E-001	2.643353305757046E-002	9.488736391067505E-001	
4.710666666666666E+008	-5.171447992324829E-003	-8.992281509563327E-004	-5.110192578285933E-003	-8.594074170105159E-004	-5.502476096153259E-001	7.852755188941956E-001	3.168031200766563E-002	9.486966133117676E-001	
4.715000000000000E+008	-5.199120379984379E-003	-9.194459416903555E-004	-5.196311511099339E-003	-8.737051393836737E-004	-5.470139980316162E-001	7.872810363769531E-001	3.707597777247429E-002	9.484206438064575E-001	
4.719333333333333E+008	-5.279504228383303E-003	-8.540303097106516E-004	-5.237258505076170E-003	-8.515077061019838E-004	-5.439561605453491E-001	7.893919348716736E-001	4.238539189100266E-002	9.479422569274902E-001	
4.723666666666666E+008	-5.276380106806755E-003	-8.524183649569750E-004	-5.342519376426935E-003	-8.584551978856325E-004	-5.406407117843628E-001	7.917436361312866E-001	4.766156896948814E-002	9.477112889289856E-001	
4.728000000000000E+008	-5.293631460517645E-003	-8.500614785589278E-004	-5.324929021298885E-003	-8.340515778400004E-004	-5.375710129737854E-001	7.937310934066773E-001	5.295318365097046E-002	9.475596547126770E-001	
4.732333333333333E+008	-5.302126985043287E-003	-8.553874213248491E-004	-5.399098619818687E-003	-8.182354504242539E-004	-5.345596075057983E-001	7.959917783737183E-001	5.820981040596962E-002	9.471895098686218E-001	
4.736666666666666E+008	-5.404481664299965E-003	-8.063535206019878E-004	-5.394214298576117E-003	-7.469955598935485E-004	-5.313853621482849E-001	7.979323863983154E-001	6.340227276086807E-002	9.467705488204956E-001	
4.741000000000000E+008	-5.470354575663805E-003	-7.668795878998935E-004	-5.457213614135981E-003	-8.370262221433222E-004	-5.283341407775879E-001	7.999318242073059E-001	6.859730184078217E-002	9.459821581840515E-001	
4.745333333333333E+008	-5.486873444169760E-003	-7.221393752843142E-004	-5.496242083609104E-003	-8.315077284350991E-004	-5.250784158706665E-001	8.020172715187073E-001	7.385997474193573E-002	9.454970955848694E-001	
4.749666666666666E+008	-5.473149940371513E-003	-7.707476615905762E-004	-5.520958453416824E-003	-7.298570126295090E-004	-5.220380425453186E-001	8.041802644729614E-001	7.914999872446060E-002	9.449232816696167E-001	
4.754000000000000E+008	-5.554675590246916E-003	-7.403524359688163E-004	-5.573398433625698E-003	-7.191763143055141E-004	-5.187408328056335E-001	8.060503005981445E-001	8.434335887432098E-002	9.444017410278320E-001	
4.758333333333333E+008	-5.610819440335035E-003	-7.026554667390883E-004	-5.596878007054329E-003	-8.084331639111042E-004	-5.156299471855164E-001	8.079658150672913E-001	8.947676420211792E-002	9.436481595039368E-001	
4.762666666666666E+008	-5.653993226587772E-003	-7.548399153165519E-004	-5.655128043144941E-003	-7.536475895904005E-004	-5.123961567878723E-001	8.100827336311340E-001	9.478703886270523E-002	9.431441426277161E-001	
4.767000000000000E+008	-5.637554917484522E-003	-7.102486561052501E-004	-5.669839680194855E-003	-6.845486932434142E-004	-5.091337561607361E-001	8.122563958168030E-001	9.998070448637009E-002	9.424037933349609E-001	
4.771333333333333E+008	-5.738965701311827E-003	-7.214999641291797E-004	-5.703241564333439E-003	-6.562849157489836E-004	-5.058472752571106E-001	8.142303824424744E-001	1.054426059126854E-001	9.415126442909241E-001	
4.775666666666666E+008	-5.719810258597136E-003	-6.356640951707959E-004	-5.746260285377502E-003	-6.674290634691715E-004	-5.027141571044922E-001	8.161654472351074E-001	1.105127483606339E-001	9.408074021339417E-001	
4.780000000000000E+008	-5.765838548541069E-003	-6.216855836100876E-004	-5.801704246550798E-003	-6.378115504048765E-004	-4.993059337139130E-001	8.180283904075623E-001	1.157680898904800E-001	9.401453137397766E-001	
4.784333333333333E+008	-5.839060992002487E-003	-6.809863843955100E-004	-5.803130101412535E-003	-6.525344215333462E-004	-4.961134791374207E-001	8.200220465660095E-001	1.212323904037476E-001	9.391468167304993E-001	
4.788666666666666E+008	-5.882726050913334E-003	-6.117394659668207E-004	-5.889250896871090E-003	-6.332361372187734E-004	-4.928546845912933E-001	8.218218684196472E-001	1.264980435371399E-001	9.383147954940796E-001	
4.793000000000000E+008	-5.933532491326332E-003	-6.557197193615139E-004	-5.874900612980127E-003	-6.781701813451946E-004	-4.894479513168335E-001	8.238092660903931E-001	1.317701488733292E-001	9.372135400772095E-001	
4.797333333333333E+008	-6.010758224874735E-003	-6.085036438889802E-004	-5.969166755676270E-003	-6.230354774743319E-004	-4.861181676387787E-001	8.256710171699524E-001	1.366921365261078E-001	9.359585642814636E-001	
4.801666666666666E+008	-6.000455468893051E-003	-6.537534063681960E-004	-6.003931164741516E-003	-6.374411750584841E-004	-4.828653931617737E-001	8.276076912879944E-001	1.420491784811020E-001	9.350153803825378E-001	
4.806000000000000E+008	-6.087873131036758E-003	-5.470650503411889E-004	-6.031631492078304E-003	-6.028513307683170E-004	-4.794194698333740E-001	8.294131159782410E-001	1.474053114652634E-001	9.338296651840210E-001	
4.810333333333333E+008	-6.109805312007666E-003	-5.239036399871111E-004	-6.133267190307379E-003	-5.996405961923301E-004	-4.760798513889313E-001	8.313971161842346E-001	1.528375297784805E-001	9.326521754264832E-001	
4.814666666666666E+008	-6.147809326648712E-003	-5.698947934433818E-004	-6.199681665748358E-003	-5.504771252162755E-004	-4.726855754852295E-001	8.332849144935608E-001	1.585848182439804E-001	9.313547015190125E-001	
4.819000000000000E+008	-6.194463465362787E-003	-5.147386109456420E-004	-6.229828111827374E-003	-5.346869584172964E-004	-4.690385460853577E-001	8.350497484207153E-001	1.639323830604553E-001	9.300448894500732E-001	
4.823333333333333E+008	-6.282652728259563E-003	-5.403414834290743E-004	-6.294347345829010E-003	-5.155303515493870E-004	-4.655096828937531E-001	8.368199467658997E-001	1.696380227804184E-001	9.292420744895935E-001	
4.827666666666666E+008	-6.290833000093699E-003	-5.501814302988350E-004	-6.300905253738165E-003	-4.415771691128612E-004	-4.629046320915222E-001	8.382675051689148E-001	1.743027418851852E-001	9.279286861419678E-001	
4.832000000000000E+008	-6.332629825919867E-003	-4.982111277058721E-004	-6.393073592334986E-003	-5.174312973394990E-004	-4.595415890216827E-001	8.401687741279602E-001	1.798018515110016E-001	9.268336892127991E-001	
4.836333333333333E+008	-6.433255504816771E-003	-4.748719220515341E-004	-6.454215850681067E-003	-4.792496038135141E-004	-4.559211432933807E-001	8.421660661697388E-001	1.853687018156052E-001	9.252731800079346E-001	
4.840666666666666E+008	-6.455406546592712E-003	-4.777887370437384E-004	-6.501765921711922E-003	-4.131731693632901E-004	-4.525488913059235E-001	8.438143134117127E-001	1.905927807092667E-001	9.241058826446533E-001	
4.845000000000000E+008	-6.544910836964846E-003	-4.334682889748365E-004	-6.560882553458214E-003	-3.995053411927074E-004	-4.489682912826538E-001	8.459279537200928E-001	1.962117850780487E-001	9.224911332130432E-001	
4.849333333333333E+008	-6.604277994483709E-003	-4.856639716308564E-004	-6.650944240391254E-003	-3.840651188511401E-004	-4.454504549503326E-001	8.478060960769653E-001	2.014391124248505E-001	9.212115406990051E-001	
4.853666666666666E+008	-6.691856309771538E-003	-3.835499810520560E-004	-6.700898986309767E-003	-3.937564906664193E-004	-4.419182240962982E-001	8.496040105819702E-001	2.067096084356308E-001	9.196397066116333E-001	
4.858000000000000E+008	-6.706461310386658E-003	-3.814981901086867E-004	-6.748070009052753E-003	-3.721239918377250E-004	-4.385050833225250E-001	8.513406515121460E-001	2.119322121143341E-001	9.180414676666260E-001	
4.862333333333333E+008	-6.795603316277266E-003	-3.103355120401830E-004	-6.806256249547005E-003	-2.860658860299736E-004	-4.347394406795502E-001	8.530719280242920E-001	2.174178063869476E-001	9.166678190231323E-001	
4.866666666666666E+008	-6.807419471442699E-003	-2.524160081520677E-004	-6.828378420323134E-003	-2.935367519967258E-004	-4.311991930007935E-001	8.548762202262878E-001	2.225765585899353E-001	9.150736927986145E-001	
4.871000000000000E+008	-6.919147912412882E-003	-2.830475568771362E-004	-6.853709928691387E-003	-3.102720074821264E-004	-4.277842342853546E-001	8.568432927131653E-001	2.279186099767685E-001	9.132851362228394E-001	
4.875333333333333E+008	-6.933106575161219E-003	-2.175068366341293E-004	-6.939593702554703E-003	-2.433639747323468E-004	-4.243159294128418E-001	8.583243489265442E-001	2.331196367740631E-001	9.117873311042786E-001	
4.879666666666666E+008	-6.964749190956354E-003	-2.439112868160009E-004	-7.007852662354708E-003	-2.675341092981398E-004	-4.205254912376404E-001	8.602312803268433E-001	2.381014078855515E-001	9.098162651062012E-001	
4.884000000000000E+008	-7.050096523016691E-003	-1.488732959842309E-004	-7.018836680799723E-003	-1.712972734821960E-004	-4.171711504459381E-001	8.617349267005920E-001	2.434230893850327E-001	9.082237482070923E-001	
4.888333333333333E+008	-7.083924952894449E-003	-1.689467753749341E-004	-7.078536786139011E-003	-1.213817158713937E-004	-4.134434163570404E-001	8.633335232734680E-001	2.486795485019684E-001	9.066487550735474E-001	
4.892666666666666E+008	-7.182765286415815E-003	-1.310652442043647E-004	-7.146049290895462E-003	-1.611717452760786E-004	-4.099860787391663E-001	8.650628924369812E-001	2.539454698562622E-001	9.046628475189209E-001	
4.897000000000000E+008	-7.189606316387653E-003	-1.076816042768769E-004	-7.216021418571472E-003	-1.077521956176497E-004	-4.064455330371857E-001	8.667525649070740E-001	2.589688301086426E-001	9.028756022453308E-001	
4.901333333333333E+008	-7.302410900592804E-003	-4.382169936434366E-005	-7.335751783102751E-003	-7.519742212025449E-005	-4.027048349380493E-001	8.684304356575012E-001	2.642240226268768E-001	9.008729457855225E-001	
4.905666666666666E+008	-7.308905478566885E-003	1.382444952469086E-005	-7.334008347243071E-003	4.705454102804652E-006	-3.989882171154022E-001	8.702633380889893E-001	2.693720161914825E-001	8.991193175315857E-001	
